
000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,0011BD2485AD45D984EC4159C88FC066E5E3300E,95.215.44.189,73.202.60.9,162.247.72.201,2.95109605789,0
001524DD403D729F08F7E5D77813EF12756CFA8D,002121252467538C9DA1BC2378997E64629814F6,002A7562C1144E62DBB6CB94EF98926C9681A829,185.13.39.197,46.4.253.194,78.47.148.174,2.20957398415,1
0041E0150B0A307506C2863EFC9F2B7E3A523B36,007900928C7D38CFDCB3BC8407CAD6EE57A24FE2,00B22A39464D8A0F6879B83F8E5AA8E2830F740C,91.248.85.151,88.198.11.171,92.211.32.51,3.04248404503,2
00B311695DA03A523CBA9F0F6C89ACCA194AB59C,00D09AEFA53DCC776BFE0AB808666D6784729C5E,0107FADFA72A81534FA8A590F1378207EDCCC8F3,104.131.154.101,82.75.255.7,86.173.148.59,2.08239006996,3
010C3906A032599F501DDF70E28C356E9094E965,012FB4A546EF70555531D716D973B17F52A0CB4C,0158DFE5682F2050CF031B373CBA62F167B1B456,198.252.153.69,83.248.110.198,109.75.184.77,3.25492405891,4
015CD3F2D07C4B66419858A1912B9F1C82EEB1BF,018034682850345984781E353B7A463443EC3F06,01BF6A74332D284D5A3284FC369C25D8CA8DB285,129.10.115.219,97.107.138.68,71.57.88.179,4.31290006638,5
01C0E9806CC8A3A57060B0D959FC73CFB5D0AB1F,01E80769F0739B5FE49BA0343E7F0249350A0BD6,022CCBD1EC19E7515E95EA85246B6E5CE9EB1D00
022E0B98436DB36D9A9E0FB9FECF61090E1D332F,02AF53744885B6C62D2A4D225D1FB71989333932,030A6EB24725C05D8E0FCE21923CBA5223E75E0E,162.220.53.108,68.231.21.118,88.190.208.4,4.21655106544,7
030E9C834F8E8CFDA388B36B3FCA5538006FEE14,03504B8C25722FD3FC4F222A9202AD045794A551,03A7930A66E834632BCEED634D7AB56E35B9E2FA,198.147.22.82,149.210.164.228,50.116.0.149,3.03924703598,8
03ABC100CF8205C429BB2B52BF35026C35FCA52D,04115320D11E2583EC3F7F944AD2D419F9B84102,0490BAD02EBF833AFE50A00C9FD1EF100FD58FE4,73.178.143.239,85.214.156.28,185.86.107.142,2.76025390625,9
0493C98F415C835682BF41763EE93B7DCA64F0EF,0500226B9BCDCE1DF0B630F732DE13778F4B3B06,05815E50CAA789C811683F2214B5AE8F3B519AFF,46.101.116.35,96.126.102.136,50.133.174.249,3.06901621819,10
05842CFE35F077605C9095E0ED634C1EDEE06040,06025E26896B8F4A4ED8D3F643E4555CCDCB88DC,064F000180F1419B1A2503B4BBD789A0F0D75E77,198.46.153.121,178.254.23.115,106.186.24.146,3.16790008545,11
